243
234
236
212
223
247
221
231
228
258
228
231
222
246
235
208
234
232
225
244
243
234
236
212
223
247
221
231
228
258
228
231
222
246
235
208
234
232
225
244
243
234
236
212
223
247
221
231
228
258
228
231
222
246
235
208
234
232
225
244
243
234
236
212
223
247
221
231
228
258
228
231
222
247
235
208
234
232
225
244
243
234
236
212
223
247
221
231
228
258
228
231
222
246
235
208
234
232
225
244
