27
22
21
26
24
22
22
22
22
22
21
22
21
24
21
21
21
19
21
23
27
24
21
25
24
22
22
22
22
22
21
22
21
24
21
21
21
19
21
23
27
22
21
26
24
22
22
22
23
22
21
22
21
25
21
21
21
19
21
23
27
22
21
25
24
22
22
22
22
22
21
23
21
24
21
21
21
19
21
23
27
22
21
25
24
22
22
22
22
22
21
22
21
24
21
21
21
19
21
23
27
