126
195
254
163
140
263
135
126
116
151
206
130
141
539
178
184
255
205
109
314
126
195
248
184
140
263
135
126
116
141
279
130
139
437
178
176
261
204
109
382
126
195
248
165
140
314
135
126
116
141
206
130
139
387
178
190
192
215
109
365
126
193
258
175
140
263
136
116
141
212
130
139
709
178
189
192
205
109
367
126
193
248
170
140
218
136
116
141
206
130
139
431
178
185
192
211
109
367
